Run,Product,OSM,Compare,Pop,Edges,Clusters,Size,Leesalee,Slope,%Urban,Xmean,Ymean,Rad,Fmatch,Diff,Brd,Sprd,Slp,RG
185,0.16489,0.426555051,0.90514,0.94592,0.87423,0.68552,0.98895,0.4841,0.96326,0.86123,0.87237,0.98927,0.93755,0,50,88,48,80,100
9294,0.16113,0.426202628,0.9653,0.94671,0.85776,0.68513,0.97453,0.47611,0.95577,0.86978,0.84298,0.98498,0.93682,0,70,97,48,90,25
6116,0.16044,0.426167816,0.9472,0.94531,0.86672,0.6494,0.97138,0.47816,0.95822,0.86612,0.8946,0.98646,0.93579,0,65,88,48,70,55
153,0.16381,0.425853935,0.91531,0.94341,0.86638,0.78348,0.99361,0.48179,0.9639,0.85958,0.76205,0.9891,0.9348,0,50,88,48,30,70
154,0.16381,0.425853935,0.91531,0.94341,0.86638,0.78348,0.99361,0.48179,0.9639,0.85958,0.76205,0.9891,0.9348,0,50,88,48,30,85
155,0.16381,0.425853935,0.91531,0.94341,0.86638,0.78348,0.99361,0.48179,0.9639,0.85958,0.76205,0.9891,0.9348,0,50,88,48,30,100
4544,0.16326,0.425850918,0.9352,0.94547,0.86298,0.79432,0.99083,0.47783,0.95064,0.86491,0.74925,0.98643,0.93624,0,60,91,48,90,55
4542,0.16292,0.425834624,0.93534,0.9462,0.8628,0.76054,0.98612,0.47837,0.95589,0.86549,0.77715,0.98706,0.93707,0,60,91,48,90,25
174,0.16496,0.425658493,0.90468,0.94371,0.86393,0.77126,0.99677,0.484,0.95931,0.85898,0.78984,0.98753,0.93521,0,50,88,48,70,25
3339,0.16346,0.425389083,0.937,0.94469,0.86365,0.7522,0.99176,0.47934,0.95944,0.86404,0.78122,0.98695,0.93547,0,55,97,48,60,70
9678,0.15975,0.425237566,0.97539,0.94357,0.84912,0.81551,0.97959,0.47367,0.94872,0.8675,0.71503,0.9836,0.93331,0,70,100,48,70,25
7321,0.15895,0.425083,0.94802,0.94767,0.85698,0.6964,0.96238,0.47667,0.95955,0.86879,0.83714,0.98697,0.93826,0,65,97,48,100,40
546,0.16328,0.42507712,0.91939,0.94234,0.86055,0.81591,0.99395,0.48187,0.96124,0.85911,0.7364,0.98718,0.93355,0,50,91,48,30,25
6865,0.16081,0.424477964,0.9698,0.94288,0.85319,0.7739,0.98813,0.47477,0.95129,0.86559,0.75131,0.98368,0.93294,0,65,94,48,1,40
134,0.16273,0.424261246,0.91482,0.9405,0.85687,0.82034,0.9959,0.48269,0.9599,0.85623,0.74042,0.98702,0.93188,0,50,88,48,1,55
3363,0.16309,0.424137872,0.92201,0.94585,0.8653,0.70452,0.98895,0.48056,0.95286,0.86349,0.84748,0.98794,0.93702,0,55,97,48,100,70
4491,0.16119,0.424040349,0.95625,0.94218,0.85606,0.72073,0.99176,0.47617,0.96041,0.86312,0.8068,0.98447,0.9326,0,60,91,48,1,70
3310,0.16103,0.423821367,0.94053,0.94064,0.85712,0.80136,0.99176,0.47849,0.95187,0.85965,0.74327,0.98581,0.93139,0,55,97,48,10,85
3311,0.16103,0.423821367,0.94053,0.94064,0.85712,0.80136,0.99176,0.47849,0.95187,0.85965,0.74327,0.98581,0.93139,0,55,97,48,10,100
6506,0.16127,0.423600824,0.95752,0.94339,0.85952,0.79325,0.98938,0.47645,0.96114,0.86505,0.72584,0.98588,0.93365,0,65,91,48,60,55
